OBJECTID;POINT_X;POINT_Y;OBJECTID_1;DPTO_CCDGO;MPIO_CCDGO;Shape_Leng;OBJECTID_2;MPIO_CNMBR;DESCRPCION;DEPTO;P_ENERSI;P_ENERNO;P_ALCANSI;P_ALCANNO;P_ACUESI;P_ACUENO;P_GASNSI;P_GASNNO;P_GASNNOIN;P_TELEFSI;P_TELEFNO;P_TELEFNOI;ShapeSTAre;ShapeSTLen
7979;-73.363817729999900;2.396386580000000;931;50;711;5.787061820000000;118;VISTA HERMOSA;AREA # 50711;META;2053;1071;1706;1418;1863;1261;0;3124;0;225;2856;43;4862604407.627720000000000;636819.292918262000000
7980;-73.313817729999900;2.396386580000000;931;50;711;5.787061820000000;118;VISTA HERMOSA;AREA # 50711;META;2053;1071;1706;1418;1863;1261;0;3124;0;225;2856;43;4862604407.627720000000000;636819.292918262000000
7981;-73.263817730000000;2.396386580000000;931;50;711;5.787061820000000;118;VISTA HERMOSA;AREA # 50711;META;2053;1071;1706;1418;1863;1261;0;3124;0;225;2856;43;4862604407.627720000000000;636819.292918262000000
7982;-73.163817730000000;2.396386580000000;931;50;711;5.787061820000000;118;VISTA HERMOSA;AREA # 50711;META;2053;1071;1706;1418;1863;1261;0;3124;0;225;2856;43;4862604407.627720000000000;636819.292918262000000
7983;-73.113817729999900;2.396386580000000;931;50;711;5.787061820000000;118;VISTA HERMOSA;AREA # 50711;META;2053;1071;1706;1418;1863;1261;0;3124;0;225;2856;43;4862604407.627720000000000;636819.292918262000000
7984;-74.713817750000000;2.346386579000000;932;50;350;5.652083920000000;105;LA MACARENA;AREA # 50350;META;643;260;438;465;564;339;0;903;0;257;641;5;10927795507.483700000000000;626829.307322558000000
7985;-74.663817750000000;2.346386579000000;932;50;350;5.652083920000000;105;LA MACARENA;AREA # 50350;META;643;260;438;465;564;339;0;903;0;257;641;5;10927795507.483700000000000;626829.307322558000000
7986;-74.613817749999900;2.346386579000000;932;50;350;5.652083920000000;105;LA MACARENA;AREA # 50350;META;643;260;438;465;564;339;0;903;0;257;641;5;10927795507.483700000000000;626829.307322558000000
7987;-74.563817749999900;2.346386579000000;932;50;350;5.652083920000000;105;LA MACARENA;AREA # 50350;META;643;260;438;465;564;339;0;903;0;257;641;5;10927795507.483700000000000;626829.307322558000000
7988;-74.513817750000000;2.346386579000000;932;50;350;5.652083920000000;105;LA MACARENA;AREA # 50350;META;643;260;438;465;564;339;0;903;0;257;641;5;10927795507.483700000000000;626829.307322558000000
7989;-74.463817750000000;2.346386579000000;932;50;350;5.652083920000000;105;LA MACARENA;AREA # 50350;META;643;260;438;465;564;339;0;903;0;257;641;5;10927795507.483700000000000;626829.307322558000000
7990;-74.413817750000000;2.346386579000000;932;50;350;5.652083920000000;105;LA MACARENA;AREA # 50350;META;643;260;438;465;564;339;0;903;0;257;641;5;10927795507.483700000000000;626829.307322558000000
7991;-74.363817749999900;2.346386579000000;932;50;350;5.652083920000000;105;LA MACARENA;AREA # 50350;META;643;260;438;465;564;339;0;903;0;257;641;5;10927795507.483700000000000;626829.307322558000000
7992;-74.313817749999900;2.346386579000000;932;50;350;5.652083920000000;105;LA MACARENA;AREA # 50350;META;643;260;438;465;564;339;0;903;0;257;641;5;10927795507.483700000000000;626829.307322558000000
7993;-74.263817750000000;2.346386579000000;932;50;350;5.652083920000000;105;LA MACARENA;AREA # 50350;META;643;260;438;465;564;339;0;903;0;257;641;5;10927795507.483700000000000;626829.307322558000000
7994;-74.213817750000000;2.346386579000000;932;50;350;5.652083920000000;105;LA MACARENA;AREA # 50350;META;643;260;438;465;564;339;0;903;0;257;641;5;10927795507.483700000000000;626829.307322558000000
7995;-74.163817750000000;2.346386579000000;932;50;350;5.652083920000000;105;LA MACARENA;AREA # 50350;META;643;260;438;465;564;339;0;903;0;257;641;5;10927795507.483700000000000;626829.307322558000000
7996;-74.113817749999900;2.346386579000000;932;50;350;5.652083920000000;105;LA MACARENA;AREA # 50350;META;643;260;438;465;564;339;0;903;0;257;641;5;10927795507.483700000000000;626829.307322558000000
7997;-74.063817740000000;2.346386579000000;932;50;350;5.652083920000000;105;LA MACARENA;AREA # 50350;META;643;260;438;465;564;339;0;903;0;257;641;5;10927795507.483700000000000;626829.307322558000000
7998;-74.013817739999900;2.346386579000000;932;50;350;5.652083920000000;105;LA MACARENA;AREA # 50350;META;643;260;438;465;564;339;0;903;0;257;641;5;10927795507.483700000000000;626829.307322558000000
7999;-73.963817739999900;2.346386579000000;932;50;350;5.652083920000000;105;LA MACARENA;AREA # 50350;META;643;260;438;465;564;339;0;903;0;257;641;5;10927795507.483700000000000;626829.307322558000000
8000;-73.913817739999900;2.346386579000000;932;50;350;5.652083920000000;105;LA MACARENA;AREA # 50350;META;643;260;438;465;564;339;0;903;0;257;641;5;10927795507.483700000000000;626829.307322558000000
8001;-73.863817740000000;2.346386579000000;932;50;350;5.652083920000000;105;LA MACARENA;AREA # 50350;META;643;260;438;465;564;339;0;903;0;257;641;5;10927795507.483700000000000;626829.307322558000000
8002;-73.813817740000000;2.346386579000000;932;50;350;5.652083920000000;105;LA MACARENA;AREA # 50350;META;643;260;438;465;564;339;0;903;0;257;641;5;10927795507.483700000000000;626829.307322558000000
8003;-73.763817739999900;2.346386579000000;932;50;350;5.652083920000000;105;LA MACARENA;AREA # 50350;META;643;260;438;465;564;339;0;903;0;257;641;5;10927795507.483700000000000;626829.307322558000000
8004;-73.713817739999900;2.346386579000000;932;50;350;5.652083920000000;105;LA MACARENA;AREA # 50350;META;643;260;438;465;564;339;0;903;0;257;641;5;10927795507.483700000000000;626829.307322558000000
8005;-73.663817739999900;2.346386579000000;932;50;350;5.652083920000000;105;LA MACARENA;AREA # 50350;META;643;260;438;465;564;339;0;903;0;257;641;5;10927795507.483700000000000;626829.307322558000000
8006;-73.513817739999900;2.346386579000000;932;50;350;5.652083920000000;105;LA MACARENA;AREA # 50350;META;643;260;438;465;564;339;0;903;0;257;641;5;10927795507.483700000000000;626829.307322558000000
8007;-74.713817750000000;2.296386578000000;932;50;350;5.652083920000000;105;LA MACARENA;AREA # 50350;META;643;260;438;465;564;339;0;903;0;257;641;5;10927795507.483700000000000;626829.307322558000000
8008;-74.663817750000000;2.296386578000000;932;50;350;5.652083920000000;105;LA MACARENA;AREA # 50350;META;643;260;438;465;564;339;0;903;0;257;641;5;10927795507.483700000000000;626829.307322558000000
8009;-74.613817749999900;2.296386578000000;932;50;350;5.652083920000000;105;LA MACARENA;AREA # 50350;META;643;260;438;465;564;339;0;903;0;257;641;5;10927795507.483700000000000;626829.307322558000000
8010;-74.563817749999900;2.296386578000000;932;50;350;5.652083920000000;105;LA MACARENA;AREA # 50350;META;643;260;438;465;564;339;0;903;0;257;641;5;10927795507.483700000000000;626829.307322558000000
8011;-74.513817750000000;2.296386578000000;932;50;350;5.652083920000000;105;LA MACARENA;AREA # 50350;META;643;260;438;465;564;339;0;903;0;257;641;5;10927795507.483700000000000;626829.307322558000000
8012;-74.463817750000000;2.296386578000000;932;50;350;5.652083920000000;105;LA MACARENA;AREA # 50350;META;643;260;438;465;564;339;0;903;0;257;641;5;10927795507.483700000000000;626829.307322558000000
8013;-74.413817750000000;2.296386578000000;932;50;350;5.652083920000000;105;LA MACARENA;AREA # 50350;META;643;260;438;465;564;339;0;903;0;257;641;5;10927795507.483700000000000;626829.307322558000000
8014;-74.363817749999900;2.296386578000000;932;50;350;5.652083920000000;105;LA MACARENA;AREA # 50350;META;643;260;438;465;564;339;0;903;0;257;641;5;10927795507.483700000000000;626829.307322558000000
8015;-74.313817749999900;2.296386578000000;932;50;350;5.652083920000000;105;LA MACARENA;AREA # 50350;META;643;260;438;465;564;339;0;903;0;257;641;5;10927795507.483700000000000;626829.307322558000000
8016;-74.263817750000000;2.296386578000000;932;50;350;5.652083920000000;105;LA MACARENA;AREA # 50350;META;643;260;438;465;564;339;0;903;0;257;641;5;10927795507.483700000000000;626829.307322558000000
8017;-74.213817750000000;2.296386578000000;932;50;350;5.652083920000000;105;LA MACARENA;AREA # 50350;META;643;260;438;465;564;339;0;903;0;257;641;5;10927795507.483700000000000;626829.307322558000000
8018;-74.163817750000000;2.296386578000000;932;50;350;5.652083920000000;105;LA MACARENA;AREA # 50350;META;643;260;438;465;564;339;0;903;0;257;641;5;10927795507.483700000000000;626829.307322558000000
8019;-74.113817749999900;2.296386578000000;932;50;350;5.652083920000000;105;LA MACARENA;AREA # 50350;META;643;260;438;465;564;339;0;903;0;257;641;5;10927795507.483700000000000;626829.307322558000000
8020;-74.063817740000000;2.296386578000000;932;50;350;5.652083920000000;105;LA MACARENA;AREA # 50350;META;643;260;438;465;564;339;0;903;0;257;641;5;10927795507.483700000000000;626829.307322558000000
8021;-74.013817739999900;2.296386578000000;932;50;350;5.652083920000000;105;LA MACARENA;AREA # 50350;META;643;260;438;465;564;339;0;903;0;257;641;5;10927795507.483700000000000;626829.307322558000000
8022;-73.963817739999900;2.296386578000000;932;50;350;5.652083920000000;105;LA MACARENA;AREA # 50350;META;643;260;438;465;564;339;0;903;0;257;641;5;10927795507.483700000000000;626829.307322558000000
8023;-73.913817739999900;2.296386578000000;932;50;350;5.652083920000000;105;LA MACARENA;AREA # 50350;META;643;260;438;465;564;339;0;903;0;257;641;5;10927795507.483700000000000;626829.307322558000000
8024;-73.863817740000000;2.296386578000000;932;50;350;5.652083920000000;105;LA MACARENA;AREA # 50350;META;643;260;438;465;564;339;0;903;0;257;641;5;10927795507.483700000000000;626829.307322558000000
8025;-73.813817740000000;2.296386578000000;932;50;350;5.652083920000000;105;LA MACARENA;AREA # 50350;META;643;260;438;465;564;339;0;903;0;257;641;5;10927795507.483700000000000;626829.307322558000000
8026;-73.763817739999900;2.296386578000000;932;50;350;5.652083920000000;105;LA MACARENA;AREA # 50350;META;643;260;438;465;564;339;0;903;0;257;641;5;10927795507.483700000000000;626829.307322558000000
8027;-73.713817739999900;2.296386578000000;932;50;350;5.652083920000000;105;LA MACARENA;AREA # 50350;META;643;260;438;465;564;339;0;903;0;257;641;5;10927795507.483700000000000;626829.307322558000000
8028;-73.663817739999900;2.296386578000000;932;50;350;5.652083920000000;105;LA MACARENA;AREA # 50350;META;643;260;438;465;564;339;0;903;0;257;641;5;10927795507.483700000000000;626829.307322558000000
8030;-74.613817749999900;2.246386578000000;932;50;350;5.652083920000000;105;LA MACARENA;AREA # 50350;META;643;260;438;465;564;339;0;903;0;257;641;5;10927795507.483700000000000;626829.307322558000000
8031;-74.563817749999900;2.246386578000000;932;50;350;5.652083920000000;105;LA MACARENA;AREA # 50350;META;643;260;438;465;564;339;0;903;0;257;641;5;10927795507.483700000000000;626829.307322558000000
8032;-74.513817750000000;2.246386578000000;932;50;350;5.652083920000000;105;LA MACARENA;AREA # 50350;META;643;260;438;465;564;339;0;903;0;257;641;5;10927795507.483700000000000;626829.307322558000000
8033;-74.463817750000000;2.246386578000000;932;50;350;5.652083920000000;105;LA MACARENA;AREA # 50350;META;643;260;438;465;564;339;0;903;0;257;641;5;10927795507.483700000000000;626829.307322558000000
8034;-74.413817750000000;2.246386578000000;932;50;350;5.652083920000000;105;LA MACARENA;AREA # 50350;META;643;260;438;465;564;339;0;903;0;257;641;5;10927795507.483700000000000;626829.307322558000000
8035;-74.363817749999900;2.246386578000000;932;50;350;5.652083920000000;105;LA MACARENA;AREA # 50350;META;643;260;438;465;564;339;0;903;0;257;641;5;10927795507.483700000000000;626829.307322558000000
8036;-74.313817749999900;2.246386578000000;932;50;350;5.652083920000000;105;LA MACARENA;AREA # 50350;META;643;260;438;465;564;339;0;903;0;257;641;5;10927795507.483700000000000;626829.307322558000000
8037;-74.263817750000000;2.246386578000000;932;50;350;5.652083920000000;105;LA MACARENA;AREA # 50350;META;643;260;438;465;564;339;0;903;0;257;641;5;10927795507.483700000000000;626829.307322558000000
8038;-74.213817750000000;2.246386578000000;932;50;350;5.652083920000000;105;LA MACARENA;AREA # 50350;META;643;260;438;465;564;339;0;903;0;257;641;5;10927795507.483700000000000;626829.307322558000000
8039;-74.163817750000000;2.246386578000000;932;50;350;5.652083920000000;105;LA MACARENA;AREA # 50350;META;643;260;438;465;564;339;0;903;0;257;641;5;10927795507.483700000000000;626829.307322558000000
8040;-74.113817749999900;2.246386578000000;932;50;350;5.652083920000000;105;LA MACARENA;AREA # 50350;META;643;260;438;465;564;339;0;903;0;257;641;5;10927795507.483700000000000;626829.307322558000000
8041;-74.063817740000000;2.246386578000000;932;50;350;5.652083920000000;105;LA MACARENA;AREA # 50350;META;643;260;438;465;564;339;0;903;0;257;641;5;10927795507.483700000000000;626829.307322558000000
8042;-74.013817739999900;2.246386578000000;932;50;350;5.652083920000000;105;LA MACARENA;AREA # 50350;META;643;260;438;465;564;339;0;903;0;257;641;5;10927795507.483700000000000;626829.307322558000000
8043;-73.963817739999900;2.246386578000000;932;50;350;5.652083920000000;105;LA MACARENA;AREA # 50350;META;643;260;438;465;564;339;0;903;0;257;641;5;10927795507.483700000000000;626829.307322558000000
8044;-73.913817739999900;2.246386578000000;932;50;350;5.652083920000000;105;LA MACARENA;AREA # 50350;META;643;260;438;465;564;339;0;903;0;257;641;5;10927795507.483700000000000;626829.307322558000000
8045;-73.863817740000000;2.246386578000000;932;50;350;5.652083920000000;105;LA MACARENA;AREA # 50350;META;643;260;438;465;564;339;0;903;0;257;641;5;10927795507.483700000000000;626829.307322558000000
8046;-73.813817740000000;2.246386578000000;932;50;350;5.652083920000000;105;LA MACARENA;AREA # 50350;META;643;260;438;465;564;339;0;903;0;257;641;5;10927795507.483700000000000;626829.307322558000000
8047;-73.763817739999900;2.246386578000000;932;50;350;5.652083920000000;105;LA MACARENA;AREA # 50350;META;643;260;438;465;564;339;0;903;0;257;641;5;10927795507.483700000000000;626829.307322558000000
8048;-73.713817739999900;2.246386578000000;932;50;350;5.652083920000000;105;LA MACARENA;AREA # 50350;META;643;260;438;465;564;339;0;903;0;257;641;5;10927795507.483700000000000;626829.307322558000000
8049;-73.663817739999900;2.246386578000000;932;50;350;5.652083920000000;105;LA MACARENA;AREA # 50350;META;643;260;438;465;564;339;0;903;0;257;641;5;10927795507.483700000000000;626829.307322558000000
8050;-74.563817749999900;2.196386577000000;932;50;350;5.652083920000000;105;LA MACARENA;AREA # 50350;META;643;260;438;465;564;339;0;903;0;257;641;5;10927795507.483700000000000;626829.307322558000000
8051;-74.513817750000000;2.196386577000000;932;50;350;5.652083920000000;105;LA MACARENA;AREA # 50350;META;643;260;438;465;564;339;0;903;0;257;641;5;10927795507.483700000000000;626829.307322558000000
8052;-74.463817750000000;2.196386577000000;932;50;350;5.652083920000000;105;LA MACARENA;AREA # 50350;META;643;260;438;465;564;339;0;903;0;257;641;5;10927795507.483700000000000;626829.307322558000000
8053;-74.413817750000000;2.196386577000000;932;50;350;5.652083920000000;105;LA MACARENA;AREA # 50350;META;643;260;438;465;564;339;0;903;0;257;641;5;10927795507.483700000000000;626829.307322558000000
8054;-74.363817749999900;2.196386577000000;932;50;350;5.652083920000000;105;LA MACARENA;AREA # 50350;META;643;260;438;465;564;339;0;903;0;257;641;5;10927795507.483700000000000;626829.307322558000000
8055;-74.313817749999900;2.196386577000000;932;50;350;5.652083920000000;105;LA MACARENA;AREA # 50350;META;643;260;438;465;564;339;0;903;0;257;641;5;10927795507.483700000000000;626829.307322558000000
8056;-74.263817750000000;2.196386577000000;932;50;350;5.652083920000000;105;LA MACARENA;AREA # 50350;META;643;260;438;465;564;339;0;903;0;257;641;5;10927795507.483700000000000;626829.307322558000000
8057;-74.213817750000000;2.196386577000000;932;50;350;5.652083920000000;105;LA MACARENA;AREA # 50350;META;643;260;438;465;564;339;0;903;0;257;641;5;10927795507.483700000000000;626829.307322558000000
8058;-74.163817750000000;2.196386577000000;932;50;350;5.652083920000000;105;LA MACARENA;AREA # 50350;META;643;260;438;465;564;339;0;903;0;257;641;5;10927795507.483700000000000;626829.307322558000000
8059;-74.113817749999900;2.196386577000000;932;50;350;5.652083920000000;105;LA MACARENA;AREA # 50350;META;643;260;438;465;564;339;0;903;0;257;641;5;10927795507.483700000000000;626829.307322558000000
8060;-74.063817740000000;2.196386577000000;932;50;350;5.652083920000000;105;LA MACARENA;AREA # 50350;META;643;260;438;465;564;339;0;903;0;257;641;5;10927795507.483700000000000;626829.307322558000000
8061;-74.013817739999900;2.196386577000000;932;50;350;5.652083920000000;105;LA MACARENA;AREA # 50350;META;643;260;438;465;564;339;0;903;0;257;641;5;10927795507.483700000000000;626829.307322558000000
8062;-73.963817739999900;2.196386577000000;932;50;350;5.652083920000000;105;LA MACARENA;AREA # 50350;META;643;260;438;465;564;339;0;903;0;257;641;5;10927795507.483700000000000;626829.307322558000000
8063;-73.913817739999900;2.196386577000000;932;50;350;5.652083920000000;105;LA MACARENA;AREA # 50350;META;643;260;438;465;564;339;0;903;0;257;641;5;10927795507.483700000000000;626829.307322558000000
8064;-73.863817740000000;2.196386577000000;932;50;350;5.652083920000000;105;LA MACARENA;AREA # 50350;META;643;260;438;465;564;339;0;903;0;257;641;5;10927795507.483700000000000;626829.307322558000000
8065;-73.813817740000000;2.196386577000000;932;50;350;5.652083920000000;105;LA MACARENA;AREA # 50350;META;643;260;438;465;564;339;0;903;0;257;641;5;10927795507.483700000000000;626829.307322558000000
8066;-73.763817739999900;2.196386577000000;932;50;350;5.652083920000000;105;LA MACARENA;AREA # 50350;META;643;260;438;465;564;339;0;903;0;257;641;5;10927795507.483700000000000;626829.307322558000000
8067;-73.713817739999900;2.196386577000000;932;50;350;5.652083920000000;105;LA MACARENA;AREA # 50350;META;643;260;438;465;564;339;0;903;0;257;641;5;10927795507.483700000000000;626829.307322558000000
8068;-73.663817739999900;2.196386577000000;932;50;350;5.652083920000000;105;LA MACARENA;AREA # 50350;META;643;260;438;465;564;339;0;903;0;257;641;5;10927795507.483700000000000;626829.307322558000000
8069;-74.563817749999900;2.146386576000000;932;50;350;5.652083920000000;105;LA MACARENA;AREA # 50350;META;643;260;438;465;564;339;0;903;0;257;641;5;10927795507.483700000000000;626829.307322558000000
8070;-74.513817750000000;2.146386576000000;932;50;350;5.652083920000000;105;LA MACARENA;AREA # 50350;META;643;260;438;465;564;339;0;903;0;257;641;5;10927795507.483700000000000;626829.307322558000000
8071;-74.463817750000000;2.146386576000000;932;50;350;5.652083920000000;105;LA MACARENA;AREA # 50350;META;643;260;438;465;564;339;0;903;0;257;641;5;10927795507.483700000000000;626829.307322558000000
8072;-74.413817750000000;2.146386576000000;932;50;350;5.652083920000000;105;LA MACARENA;AREA # 50350;META;643;260;438;465;564;339;0;903;0;257;641;5;10927795507.483700000000000;626829.307322558000000
8073;-74.363817749999900;2.146386576000000;932;50;350;5.652083920000000;105;LA MACARENA;AREA # 50350;META;643;260;438;465;564;339;0;903;0;257;641;5;10927795507.483700000000000;626829.307322558000000
8074;-74.313817749999900;2.146386576000000;932;50;350;5.652083920000000;105;LA MACARENA;AREA # 50350;META;643;260;438;465;564;339;0;903;0;257;641;5;10927795507.483700000000000;626829.307322558000000
8075;-74.263817750000000;2.146386576000000;932;50;350;5.652083920000000;105;LA MACARENA;AREA # 50350;META;643;260;438;465;564;339;0;903;0;257;641;5;10927795507.483700000000000;626829.307322558000000
8076;-74.213817750000000;2.146386576000000;932;50;350;5.652083920000000;105;LA MACARENA;AREA # 50350;META;643;260;438;465;564;339;0;903;0;257;641;5;10927795507.483700000000000;626829.307322558000000
8077;-74.163817750000000;2.146386576000000;932;50;350;5.652083920000000;105;LA MACARENA;AREA # 50350;META;643;260;438;465;564;339;0;903;0;257;641;5;10927795507.483700000000000;626829.307322558000000
8078;-74.113817749999900;2.146386576000000;932;50;350;5.652083920000000;105;LA MACARENA;AREA # 50350;META;643;260;438;465;564;339;0;903;0;257;641;5;10927795507.483700000000000;626829.307322558000000
8079;-74.063817740000000;2.146386576000000;932;50;350;5.652083920000000;105;LA MACARENA;AREA # 50350;META;643;260;438;465;564;339;0;903;0;257;641;5;10927795507.483700000000000;626829.307322558000000
8080;-74.013817739999900;2.146386576000000;932;50;350;5.652083920000000;105;LA MACARENA;AREA # 50350;META;643;260;438;465;564;339;0;903;0;257;641;5;10927795507.483700000000000;626829.307322558000000
8081;-73.963817739999900;2.146386576000000;932;50;350;5.652083920000000;105;LA MACARENA;AREA # 50350;META;643;260;438;465;564;339;0;903;0;257;641;5;10927795507.483700000000000;626829.307322558000000
8082;-73.913817739999900;2.146386576000000;932;50;350;5.652083920000000;105;LA MACARENA;AREA # 50350;META;643;260;438;465;564;339;0;903;0;257;641;5;10927795507.483700000000000;626829.307322558000000
8083;-73.863817740000000;2.146386576000000;932;50;350;5.652083920000000;105;LA MACARENA;AREA # 50350;META;643;260;438;465;564;339;0;903;0;257;641;5;10927795507.483700000000000;626829.307322558000000
8084;-73.813817740000000;2.146386576000000;932;50;350;5.652083920000000;105;LA MACARENA;AREA # 50350;META;643;260;438;465;564;339;0;903;0;257;641;5;10927795507.483700000000000;626829.307322558000000
8085;-73.763817739999900;2.146386576000000;932;50;350;5.652083920000000;105;LA MACARENA;AREA # 50350;META;643;260;438;465;564;339;0;903;0;257;641;5;10927795507.483700000000000;626829.307322558000000
8086;-73.713817739999900;2.146386576000000;932;50;350;5.652083920000000;105;LA MACARENA;AREA # 50350;META;643;260;438;465;564;339;0;903;0;257;641;5;10927795507.483700000000000;626829.307322558000000
8087;-73.663817739999900;2.146386576000000;932;50;350;5.652083920000000;105;LA MACARENA;AREA # 50350;META;643;260;438;465;564;339;0;903;0;257;641;5;10927795507.483700000000000;626829.307322558000000
8088;-74.563817749999900;2.096386576000000;932;50;350;5.652083920000000;105;LA MACARENA;AREA # 50350;META;643;260;438;465;564;339;0;903;0;257;641;5;10927795507.483700000000000;626829.307322558000000
8089;-74.513817750000000;2.096386576000000;932;50;350;5.652083920000000;105;LA MACARENA;AREA # 50350;META;643;260;438;465;564;339;0;903;0;257;641;5;10927795507.483700000000000;626829.307322558000000
8090;-74.463817750000000;2.096386576000000;932;50;350;5.652083920000000;105;LA MACARENA;AREA # 50350;META;643;260;438;465;564;339;0;903;0;257;641;5;10927795507.483700000000000;626829.307322558000000
8091;-74.413817750000000;2.096386576000000;932;50;350;5.652083920000000;105;LA MACARENA;AREA # 50350;META;643;260;438;465;564;339;0;903;0;257;641;5;10927795507.483700000000000;626829.307322558000000
8092;-74.363817749999900;2.096386576000000;932;50;350;5.652083920000000;105;LA MACARENA;AREA # 50350;META;643;260;438;465;564;339;0;903;0;257;641;5;10927795507.483700000000000;626829.307322558000000
8093;-74.313817749999900;2.096386576000000;932;50;350;5.652083920000000;105;LA MACARENA;AREA # 50350;META;643;260;438;465;564;339;0;903;0;257;641;5;10927795507.483700000000000;626829.307322558000000
8094;-74.263817750000000;2.096386576000000;932;50;350;5.652083920000000;105;LA MACARENA;AREA # 50350;META;643;260;438;465;564;339;0;903;0;257;641;5;10927795507.483700000000000;626829.307322558000000
8095;-74.213817750000000;2.096386576000000;932;50;350;5.652083920000000;105;LA MACARENA;AREA # 50350;META;643;260;438;465;564;339;0;903;0;257;641;5;10927795507.483700000000000;626829.307322558000000
8096;-74.163817750000000;2.096386576000000;932;50;350;5.652083920000000;105;LA MACARENA;AREA # 50350;META;643;260;438;465;564;339;0;903;0;257;641;5;10927795507.483700000000000;626829.307322558000000
8097;-74.113817749999900;2.096386576000000;932;50;350;5.652083920000000;105;LA MACARENA;AREA # 50350;META;643;260;438;465;564;339;0;903;0;257;641;5;10927795507.483700000000000;626829.307322558000000
8098;-74.063817740000000;2.096386576000000;932;50;350;5.652083920000000;105;LA MACARENA;AREA # 50350;META;643;260;438;465;564;339;0;903;0;257;641;5;10927795507.483700000000000;626829.307322558000000
8099;-74.013817739999900;2.096386576000000;932;50;350;5.652083920000000;105;LA MACARENA;AREA # 50350;META;643;260;438;465;564;339;0;903;0;257;641;5;10927795507.483700000000000;626829.307322558000000
8100;-73.963817739999900;2.096386576000000;932;50;350;5.652083920000000;105;LA MACARENA;AREA # 50350;META;643;260;438;465;564;339;0;903;0;257;641;5;10927795507.483700000000000;626829.307322558000000
8101;-73.913817739999900;2.096386576000000;932;50;350;5.652083920000000;105;LA MACARENA;AREA # 50350;META;643;260;438;465;564;339;0;903;0;257;641;5;10927795507.483700000000000;626829.307322558000000
8102;-73.863817740000000;2.096386576000000;932;50;350;5.652083920000000;105;LA MACARENA;AREA # 50350;META;643;260;438;465;564;339;0;903;0;257;641;5;10927795507.483700000000000;626829.307322558000000
8103;-73.813817740000000;2.096386576000000;932;50;350;5.652083920000000;105;LA MACARENA;AREA # 50350;META;643;260;438;465;564;339;0;903;0;257;641;5;10927795507.483700000000000;626829.307322558000000
8104;-73.763817739999900;2.096386576000000;932;50;350;5.652083920000000;105;LA MACARENA;AREA # 50350;META;643;260;438;465;564;339;0;903;0;257;641;5;10927795507.483700000000000;626829.307322558000000
8105;-73.713817739999900;2.096386576000000;932;50;350;5.652083920000000;105;LA MACARENA;AREA # 50350;META;643;260;438;465;564;339;0;903;0;257;641;5;10927795507.483700000000000;626829.307322558000000
8106;-73.663817739999900;2.096386576000000;932;50;350;5.652083920000000;105;LA MACARENA;AREA # 50350;META;643;260;438;465;564;339;0;903;0;257;641;5;10927795507.483700000000000;626829.307322558000000
8107;-74.563817749999900;2.046386575000000;932;50;350;5.652083920000000;105;LA MACARENA;AREA # 50350;META;643;260;438;465;564;339;0;903;0;257;641;5;10927795507.483700000000000;626829.307322558000000
8108;-74.513817750000000;2.046386575000000;932;50;350;5.652083920000000;105;LA MACARENA;AREA # 50350;META;643;260;438;465;564;339;0;903;0;257;641;5;10927795507.483700000000000;626829.307322558000000
8109;-74.463817750000000;2.046386575000000;932;50;350;5.652083920000000;105;LA MACARENA;AREA # 50350;META;643;260;438;465;564;339;0;903;0;257;641;5;10927795507.483700000000000;626829.307322558000000
8110;-74.413817750000000;2.046386575000000;932;50;350;5.652083920000000;105;LA MACARENA;AREA # 50350;META;643;260;438;465;564;339;0;903;0;257;641;5;10927795507.483700000000000;626829.307322558000000
8111;-74.363817749999900;2.046386575000000;932;50;350;5.652083920000000;105;LA MACARENA;AREA # 50350;META;643;260;438;465;564;339;0;903;0;257;641;5;10927795507.483700000000000;626829.307322558000000
8112;-74.313817749999900;2.046386575000000;932;50;350;5.652083920000000;105;LA MACARENA;AREA # 50350;META;643;260;438;465;564;339;0;903;0;257;641;5;10927795507.483700000000000;626829.307322558000000
8113;-74.263817750000000;2.046386575000000;932;50;350;5.652083920000000;105;LA MACARENA;AREA # 50350;META;643;260;438;465;564;339;0;903;0;257;641;5;10927795507.483700000000000;626829.307322558000000
8114;-74.213817750000000;2.046386575000000;932;50;350;5.652083920000000;105;LA MACARENA;AREA # 50350;META;643;260;438;465;564;339;0;903;0;257;641;5;10927795507.483700000000000;626829.307322558000000
8115;-74.163817750000000;2.046386575000000;932;50;350;5.652083920000000;105;LA MACARENA;AREA # 50350;META;643;260;438;465;564;339;0;903;0;257;641;5;10927795507.483700000000000;626829.307322558000000
8116;-74.113817749999900;2.046386575000000;932;50;350;5.652083920000000;105;LA MACARENA;AREA # 50350;META;643;260;438;465;564;339;0;903;0;257;641;5;10927795507.483700000000000;626829.307322558000000
8117;-74.063817740000000;2.046386575000000;932;50;350;5.652083920000000;105;LA MACARENA;AREA # 50350;META;643;260;438;465;564;339;0;903;0;257;641;5;10927795507.483700000000000;626829.307322558000000
8118;-74.013817739999900;2.046386575000000;932;50;350;5.652083920000000;105;LA MACARENA;AREA # 50350;META;643;260;438;465;564;339;0;903;0;257;641;5;10927795507.483700000000000;626829.307322558000000
8119;-73.963817739999900;2.046386575000000;932;50;350;5.652083920000000;105;LA MACARENA;AREA # 50350;META;643;260;438;465;564;339;0;903;0;257;641;5;10927795507.483700000000000;626829.307322558000000
